household_key,churn_flag,Frequency,Monetary,Basket_Value_Std,customer_lifetime,Recency_Capped,Inactive_Days_Ratio,active_weeks_ratio,promo_usage_ratio,Avg_Items_Per_Basket,coupon_dependency,IPT_CV,Private_Brand_Ratio,Display_Responsiveness,Mailer_Responsiveness,Rolling_Freq_Slope,Camp_Count_TypeA,Camp_Count_TypeB,Camp_Count_TypeC,Campaigns_Last_30D,Days_Since_Last_Camp,has_demographic_info,Primary_Store_ID
62,0,32,350.06,1.0152906,585,17,0.02905982905982906,0.26013513513513514,0.0624999804687561,7.406247685547598,0.0029994857,1.131638568638539,0.49242424242424243,0.5267175371481857,0.14122136865567297,-0.5000000000000006,0.0,0.0,0.0,0.0,651.0,0,33863
620,1,16,264.41998,3.8864079,549,80,0.14571948998178508,0.18884892086330934,0.12499992187504883,6.437495976565015,0.026094852,1.2191609608372715,0.22131147540983606,0.38333330138889155,0.2999999750000021,-0.5000000000000002,0.0,0.0,0.0,0.0,651.0,0,367
621,0,120,2705.19,2.842622,558,3,0.005376344086021506,0.8053097345132744,0.02499999791666684,7.108332740972271,0.0005360067,0.8866651772140455,0.3346456692913386,0.4674556166917592,0.1370808664982163,-2.000000000000003,2.0,0.0,0.0,0.0,64.0,1,304
622,0,130,2148.06,2.9465504,533,2,0.00375234521575985,0.8166666666666668,0.030769228402367045,4.899999623076952,0.0031190936,0.9131289401501724,0.24269377382465057,0.6229299283703194,0.2216560481317701,-2.1363810073998297e-15,3.0,2.0,0.0,0.0,64.0,1,298
623,0,109,3559.32,4.6351852,542,13,0.023985239852398525,0.726775956284153,0.03669724433970235,8.642201041999904,0.0014047627,1.084087838330499,0.45717660956881273,0.7912477776981208,0.3240685965460166,-0.500000000000001,3.0,0.0,2.0,0.0,64.0,1,381
624,0,119,4782.41,2.4874604,625,4,0.0064,0.7642405063291139,0.025210081915119167,14.806721444813324,0.0011082279,0.8599188869209169,0.4643237486687966,0.6408525732118914,0.27282415533632626,-2.1363810073998297e-15,5.0,0.0,0.0,0.0,64.0,1,370
625,0,28,934.2,1.9005641,541,20,0.036968576709796676,0.31934306569343063,0.21428563775512938,14.499994821430422,0.026568186,0.8423756477634422,0.2,0.4691848813283324,0.1491053648289192,-2.9671958436108745e-16,0.0,0.0,0.0,0.0,651.0,0,319
626,0,24,598.27,1.4158458,639,30,0.046948356807511735,0.20588235294117646,0.0,13.499994375002345,0.0,1.362393815571433,0.4186046511627907,0.42999999283333346,0.1116666648055556,0.5000000000000001,0.0,0.0,0.0,0.0,651.0,0,297
627,0,40,1451.07,4.4532933,565,10,0.017699115044247787,0.3548951048951049,0.02499999375000156,9.574997606250598,0.00041348801,1.576626280641916,0.12608695652173912,0.3624454069335064,0.1331877700177343,-2.9671958436108745e-16,0.0,0.0,0.0,0.0,651.0,0,414
628,0,17,1041.39,3.1364431,631,11,0.017432646592709985,0.1755485893416928,0.058823494809708936,15.941167093431122,0.00096025504,0.8464356586807232,0.13761467889908258,0.39076921874556253,0.07384615157396457,0.5,0.0,0.0,0.0,0.0,651.0,0,356
629,0,25,352.06,2.0700152,637,21,0.03296703296703297,0.25,0.0399999840000064,5.359997856000858,0.002840425,1.1359683679438553,0.15172413793103448,0.2937062731673935,0.06993006503985559,0.5000000000000001,0.0,0.0,0.0,0.0,651.0,0,358
63,0,29,514.98,5.7767835,566,36,0.0636042402826855,0.3176265270506108,0.0,3.6551711533892575,0.0,0.7323986380301386,0.25,0.5362318452005909,0.18840578344885628,0.0,0.0,0.0,0.0,0.0,651.0,0,311
630,0,157,5148.1,3.7730103,647,5,0.0077279752704791345,0.8134556574923547,0.20382164306868514,10.050954773824536,0.013515666,0.7650356816648901,0.48812260536398466,0.6434049055084167,0.42906441553272845,0.9999999999999994,4.0,2.0,0.0,0.0,64.0,1,306
631,0,380,6808.33,2.8588445,622,2,0.003215434083601286,0.9904610492845787,0.013157894390581728,7.039473498961224,0.0018829874,0.6996673795675877,0.5573202425642506,0.5746893944678145,0.1580468068244819,4.499999999999997,5.0,0.0,0.0,0.0,64.0,1,389
632,0,64,2487.95,2.287878,548,46,0.08394160583941605,0.5927927927927927,0.23437496337891195,14.781247690430048,0.017910328,0.8475223465811147,0.32602739726027397,0.498627625813105,0.21225983337365203,-1.0000000000000004,2.0,0.0,0.0,0.0,64.0,0,422
633,0,117,4620.06,3.1389072,541,5,0.009242144177449169,0.7281021897810218,0.3076922813938221,13.307691170282805,0.022601437,0.8490056913536029,0.2590597453476983,0.6362745066849289,0.19460784218329488,-7.121270024666099e-16,2.0,0.0,0.0,0.0,64.0,0,321
634,1,34,1555.15,2.6602607,467,90,0.3897216274089936,0.3544303797468355,0.0,13.735290077855858,0.0,1.5678764362923443,0.17391304347826086,0.5896607336080657,0.13893376189121548,0.0,2.0,1.0,0.0,0.0,147.0,0,396
635,0,32,320.85,1.3887911,618,26,0.042071197411003236,0.2576,0.0,4.249998671875415,0.0,1.9525583832295907,0.22758620689655173,0.32167829918333574,0.32167829918333574,0.5000000000000001,1.0,0.0,0.0,0.0,328.0,0,31742
636,0,197,7754.55,2.29292,584,5,0.008561643835616438,0.9593908629441624,0.05076141874307519,15.974618478445763,0.0014881586,0.6030828157249111,0.5098983413590155,0.6117751996221674,0.2037466544090158,-2.500000000000002,3.0,5.0,1.0,1.0,27.0,0,300
637,0,102,2398.42,2.2245405,621,3,0.004830917874396135,0.6130573248407644,0.049019603037293816,8.764705023068135,0.0027309647,1.2962957751514945,0.23303834808259588,0.6720827129092858,0.26809453273194583,-1.0000000000000027,3.0,4.0,0.0,0.0,64.0,0,364
638,0,107,5901.8,2.4092686,534,2,0.003745318352059925,0.7892791127541589,0.07476634815267774,18.074764665909843,0.0017062591,0.7584380985945408,0.20595533498759305,0.5405629116698555,0.17135761518477807,-2.0000000000000018,3.0,1.0,0.0,1.0,27.0,0,361
639,1,78,759.83,2.2777128,587,31,0.05281090289608177,0.4242424242424242,0.0,3.7435892636424017,0.0,2.8960161437464667,0.4282051282051282,0.6778350340764167,0.1005154613269211,-5.000000000000003,1.0,0.0,0.0,0.0,64.0,0,446
64,0,225,3308.3,11.818044,641,2,0.0031201248049922,0.712962962962963,0.008888888493827178,5.244444211358035,0.00031738353,2.8608690703129747,0.31493099121706397,0.5119346701511641,0.12562813991439611,2.4999999999999973,3.0,1.0,0.0,0.0,48.0,0,340
640,0,73,1928.5,2.4307752,588,90,0.30272108843537415,0.49411764705882355,0.04109588478138564,11.520546367048443,0.0023334199,1.0598697412223115,0.4269119070667957,0.5790494609209558,0.2192046535479665,0.0,3.0,0.0,0.0,0.0,64.0,0,356
641,0,315,11898.27,2.6363602,621,2,0.00322061191626409,0.9585987261146498,0.057142855328798245,12.365078972537177,0.002159978,0.8072284392133882,0.25462392108508014,0.4860197358428871,0.18544407856611003,-2.8485080098664397e-15,5.0,2.0,2.0,0.0,36.0,0,374
642,1,63,2182.03,2.514795,611,64,0.10474631751227496,0.5097087378640777,0.015873013353489944,11.15872838750343,0.00022914441,1.2292027339540232,0.164257555847569,0.37944663531690864,0.09486165882922716,-1.0000000000000004,4.0,3.0,0.0,0.0,64.0,0,391
643,0,24,1147.85,1.9810814,565,39,0.06902654867256637,0.25699300699300703,0.16666659722225116,18.95832543403107,0.0077710506,1.3032042379631419,0.3902759526938239,0.7088273951406141,0.43083003384940666,-0.5000000000000002,0.0,0.0,0.0,0.0,651.0,0,322
644,0,185,3247.18,3.6989818,558,3,0.005376344086021506,0.8920353982300886,0.0702702664718775,8.540540078889725,0.005263028,0.7707577813373494,0.1977077363896848,0.3557085464388494,0.1462994828095268,-0.5000000000000021,3.0,3.0,0.0,1.0,27.0,1,335
645,1,48,429.06,3.793337,565,90,0.1929203539823009,0.40384615384615385,0.0,3.145832677951525,0.0,0.7704921275614321,0.31155778894472363,0.6395938761627474,0.2944162287098361,0.0,0.0,0.0,0.0,0.0,651.0,0,445
646,0,30,1340.91,1.8785532,634,31,0.04889589905362776,0.2839313572542902,0.06666664444445185,20.46665984444672,0.003728811,1.0347996007547553,0.36807387862796836,0.6124338543328856,0.24074073755633946,0.0,1.0,0.0,0.0,0.0,64.0,0,408
647,0,93,4332.79,2.9194582,589,7,0.011884550084889643,0.6812080536912752,0.18279567926928178,15.064514509191987,0.014023297,0.8573018284125852,0.21058755090168702,0.6051252148798765,0.24868957339144104,1.4999999999999996,3.0,4.0,2.0,0.0,36.0,1,343
648,0,59,1473.61,2.3180745,593,1,0.0016863406408094434,0.525,0.0,8.254235889112561,0.0,0.9475429196019631,0.26677577741407527,0.2824302088270902,0.09359605757641942,2.499999999999999,0.0,0.0,0.0,0.0,651.0,0,321
649,1,55,1553.45,2.4230807,536,90,0.17723880597014927,0.32228360957642727,0.03636362975206731,10.454543553719354,0.008465029,1.338710548045947,0.31042128603104213,0.6255555486049383,0.20777777546913584,0.0,0.0,0.0,0.0,0.0,651.0,0,295
65,1,118,1992.48,5.768693,615,7,0.011382113821138212,0.6977491961414791,0.025423726659006215,4.322033532031057,0.00538023,0.9975080062996289,0.18181818181818182,0.5215146209722097,0.13425128856710347,-3.000000000000004,3.0,3.0,0.0,0.0,64.0,0,31862
650,0,73,1356.38,2.078991,645,9,0.013953488372093023,0.5153374233128835,0.027397256520923764,7.64383456933773,0.00088470784,1.0516810778004613,0.22091310751104565,0.34711964036750903,0.1536189046732806,0.5,4.0,0.0,0.0,0.0,147.0,0,563
651,0,8,370.53,1.8400003,577,90,0.20797227036395147,0.0839041095890411,0.0,17.499978125027344,0.0,1.041839191365651,0.37719298245614036,0.5619468777899611,0.44690263509280376,0.0,0.0,0.0,0.0,0.0,651.0,0,403
652,0,40,1468.59,1.3452954,577,10,0.01733102253032929,0.4434931506849315,0.07499998125000468,18.174995456251136,0.00081711035,0.6563938241985338,0.2255729794933655,0.5659008395900745,0.16928657594574878,-0.5000000000000004,0.0,0.0,0.0,0.0,651.0,0,424
653,0,175,8511.95,2.905531,561,9,0.016042780748663103,0.8380281690140845,0.011428570775510242,16.531427626775564,0.0005874095,1.1432292661498742,0.4308160162189559,0.5205375240351482,0.16886409693492876,-2.0000000000000018,2.0,5.0,1.0,0.0,90.0,0,31742
654,0,133,2083.3,2.5912826,617,3,0.004862236628849271,0.7740384615384616,0.04511277856294898,6.390976963084439,0.002184035,1.125862981485279,0.34917555771096026,0.6219630648983181,0.23323614933686931,1.4999999999999987,2.0,0.0,0.0,0.0,328.0,0,304
655,0,42,1390.87,2.1753128,633,2,0.00315955766192733,0.2953125,0.09523807256236366,13.73809196712096,0.00900875,0.991090533692186,0.2191977077363897,0.4051724079716608,0.16810344586058268,2.9999999999999996,0.0,0.0,0.0,0.0,651.0,0,289
656,1,87,4896.88,2.4119627,598,20,0.033444816053511704,0.5785123966942148,0.022988503104769756,18.678158772625427,0.0010210583,1.1476697315252935,0.1417676087931808,0.5478221798481266,0.15042658217141183,-1.0000000000000002,2.0,3.0,0.0,0.0,64.0,0,354
657,0,18,108.86,1.5049822,574,74,0.1289198606271777,0.20481927710843373,0.0,2.1111099382722567,0.0,0.6096410806939021,0.2608695652173913,0.24999994318183108,0.0,-0.5000000000000002,0.0,0.0,0.0,0.0,651.0,0,346
658,0,44,1025.24,2.2300084,554,4,0.007220216606498195,0.37433155080213903,0.0,8.818179814050042,0.0,1.0297735903934166,0.25181159420289856,0.5927272619504135,0.21454545064462818,0.9999999999999997,0.0,0.0,0.0,0.0,651.0,0,421
659,0,30,717.83,1.8343791,637,10,0.015698587127158554,0.2717391304347826,0.0,9.23333025555658,0.0,1.5318208967693168,0.1331168831168831,0.42483658742364094,0.15359476622239326,0.4999999999999999,0.0,0.0,0.0,0.0,651.0,0,400
66,0,28,363.68,2.2260797,533,41,0.07692307692307693,0.22037037037037038,0.0,5.928569311225246,0.0,1.346885637367005,0.32894736842105265,0.6548672276607421,0.2610619353512418,-0.5000000000000002,0.0,0.0,0.0,0.0,651.0,0,441
660,0,129,6607.33,2.836647,538,2,0.0037174721189591076,0.7834862385321101,0.04651162430142447,14.891471713839401,0.0023352853,0.9067452674509046,0.1374106433677522,0.5151033365854398,0.1526232108401303,1.9999999999999993,3.0,4.0,2.0,1.0,27.0,1,380
661,0,348,7801.09,5.6384597,551,2,0.003629764065335753,0.9910394265232976,0.0028735631358171513,4.620689522393979,6.409361e-05,0.635396557110515,0.26078234704112335,0.5466867442435405,0.09688754971441993,0.9999999999999976,3.0,2.0,0.0,0.0,64.0,1,427
662,0,36,1268.38,3.1882918,581,14,0.024096385542168676,0.39285714285714285,0.055555540123461075,9.777775061729148,0.0015768146,1.2063344966866265,0.36616702355460384,0.6774193402705518,0.18064515740548048,0.4999999999999999,1.0,0.0,0.0,0.0,64.0,0,356
663,0,91,2767.82,4.030254,536,2,0.0037313432835820895,0.6961325966850829,0.14285712715855745,12.384614023668789,0.015528466,0.7437112544739016,0.38337628865979384,0.6883870923329866,0.29483870777523413,-9.4950266995548e-16,3.0,2.0,0.0,0.0,64.0,0,427
664,0,30,926.9,1.3025997,534,2,0.003745318352059925,0.3364140480591497,0.033333322222225924,16.166661277779575,0.0045851762,0.7330105912387667,0.2762063227953411,0.64607678387184,0.1686143544471727,0.4999999999999998,0.0,0.0,0.0,0.0,651.0,0,424
665,0,33,623.17,2.9841988,619,11,0.017770597738287562,0.268370607028754,0.030303021120296626,5.484846822773689,0.0016046986,1.033803216526652,0.2937062937062937,0.40492956320670553,0.07394365936818101,0.5,1.0,0.0,0.0,0.0,427.0,0,297
666,0,84,817.77997,1.9683298,568,22,0.03873239436619718,0.5721739130434783,0.0,4.071428086734751,0.0,1.041319602534799,0.31934731934731936,0.5667447174064469,0.1615925020704332,-0.5000000000000021,0.0,0.0,0.0,0.0,651.0,0,289
667,0,50,749.08,1.6911207,546,9,0.016483516483516484,0.45569620253164556,0.0599999880000024,7.379998524000294,0.004405404,1.8252228349529263,0.38181818181818183,0.5936072923833952,0.3173515909280459,-1.0000000000000007,0.0,0.0,0.0,0.0,651.0,0,389
668,0,50,1003.52,1.8241445,565,9,0.01592920353982301,0.4772727272727273,0.0599999880000024,8.999998200000359,0.0054807076,0.991200768661472,0.5504587155963303,0.6625766769543455,0.3588957000169371,0.9999999999999999,0.0,0.0,0.0,0.0,651.0,0,410
669,0,101,8178.43,5.7643127,626,1,0.001597444089456869,0.7519747235387045,0.019801978237427898,19.60395845505362,0.00015284106,0.7461833277377576,0.16491359879789633,0.4154135322728814,0.10676691689185369,-1.6616296724220897e-15,4.0,2.0,1.0,2.0,5.0,0,450
67,0,161,7322.65,3.289375,548,4,0.0072992700729927005,0.9207207207207206,0.3788819640445985,13.782607839589575,0.02340273,0.7736948720550172,0.2188736681887367,0.6320438603958457,0.28723728209796745,0.999999999999997,3.0,4.0,0.0,2.0,5.0,1,391
670,0,153,4336.84,2.2667177,622,4,0.006430868167202572,0.8569157392686804,0.2156862604126627,10.045750977401896,0.010883501,0.8249209081180997,0.23585404547858277,0.4711487534613618,0.2022233975530789,-3.0000000000000013,3.0,1.0,0.0,1.0,27.0,1,304
671,1,93,3978.48,5.118024,574,3,0.005226480836236934,0.7469879518072289,0.053763435079200526,9.655912940224415,0.0019102774,0.6603708877735275,0.3333333333333333,0.715170274209472,0.2334365310623125,1.9999999999999998,3.0,0.0,0.0,0.0,64.0,1,362
672,0,96,1994.08,1.9594399,584,3,0.005136986301369863,0.6751269035532995,0.06249999348958401,9.291665698784822,0.006017813,0.9520089850975191,0.5263157894736842,0.6421780411220567,0.2497839217823343,1.4999999999999993,1.0,0.0,0.0,0.0,147.0,1,403
673,0,43,484.94,3.4423182,630,9,0.014285714285714285,0.31868131868131866,0.0232558085451608,3.302324813412834,0.0018558997,1.3022842483386257,0.2843601895734597,0.6794258048121624,0.13397128545591935,-2.000000000000002,0.0,0.0,0.0,0.0,651.0,0,313
674,0,126,4314.89,2.2375624,618,9,0.014563106796116505,0.6384,0.015873014613252807,12.571427573696225,0.00028969452,1.024305362318168,0.2182716049382716,0.550173007661033,0.14977755734168285,-3.000000000000002,4.0,3.0,2.0,1.0,27.0,0,292
675,0,132,2944.23,2.414118,548,2,0.0036496350364963502,0.8828828828828829,0.08333332702020249,8.234847860996373,0.004890922,0.7175983022391585,0.23898916967509026,0.6095444641392302,0.1641359351833989,-7.121270024666099e-16,2.0,1.0,0.0,0.0,147.0,1,372
676,0,340,9582.5,2.8957386,642,1,0.001557632398753894,0.8412942989214176,0.020588234688581335,9.729411478546721,0.0015382207,1.6384643717204088,0.2921095666394113,0.659918199059472,0.15378323076935946,1.999999999999997,4.0,6.0,3.0,1.0,27.0,0,364
677,0,42,1516.69,2.4995327,555,79,0.14234234234234233,0.42348754448398573,0.023809518140590916,12.452377987529049,0.0006593305,0.787180356420574,0.23244929797191888,0.5023474099789138,0.1236306709916953,-0.5000000000000002,0.0,0.0,0.0,0.0,651.0,0,380
678,1,47,260.25,1.6918012,562,90,0.1903914590747331,0.3690685413005272,0.0,2.7021270846538115,0.0,1.2569116057428031,0.25146198830409355,0.3609467242043358,0.4082839995098225,0.0,0.0,0.0,0.0,0.0,651.0,0,380
679,0,254,6265.82,6.1949415,633,2,0.00315955766192733,0.8203125,0.07086613894227799,7.251968218426448,0.010322671,1.3174183887764224,0.1469258589511754,0.4647058802501996,0.10769230720501217,0.499999999999999,4.0,3.0,1.0,2.0,5.0,0,447
68,0,500,4131.38,2.2583861,646,1,0.0015479876160990713,0.9647779479326186,0.041999999160000016,3.971999920560002,0.0073220087,0.9355847685334443,0.2782572955199342,0.6733854353213268,0.21225832903225697,6.999999999999999,4.0,5.0,1.0,2.0,5.0,0,32004
680,0,87,3211.02,1.6486375,540,4,0.007407407407407408,0.6782449725776966,0.034482754657154634,15.241377558462348,0.0014014238,0.7144792864262051,0.2109795479009688,0.6363146517439944,0.19935344720175946,-1.0000000000000004,3.0,0.0,0.0,0.0,64.0,1,424
681,0,58,2441.78,2.3114274,647,1,0.0015455950540958269,0.5351681957186544,0.03448275267538747,12.137928941736389,0.0010238433,0.5947896345383726,0.09709962168978563,0.5322376671019259,0.08975979658963595,0.4999999999999998,4.0,1.0,0.0,0.0,147.0,0,443
682,1,184,3246.13,2.7270303,620,82,0.13225806451612904,0.5358851674641149,0.10326086395321392,6.8043474562854644,0.010809796,4.516536365190182,0.4312267657992565,0.5198511134004273,0.26302729365367683,-3.0000000000000013,3.0,0.0,0.0,0.0,64.0,1,432
683,0,9,170.05,1.6627051,536,54,0.10074626865671642,0.10313075506445672,0.0,8.777768024702196,0.0,0.8963230583862236,0.19811320754716982,0.2788461270340262,0.07692306952662793,0.0,0.0,0.0,0.0,0.0,651.0,0,3124
684,0,98,1856.99,1.905695,615,12,0.01951219512195122,0.6977491961414791,0.0,8.173468553727698,0.0,1.1111704962948343,0.30493707647628265,0.47914645510042236,0.1367604254436428,0.9999999999999997,4.0,2.0,0.0,0.0,64.0,0,300
685,0,181,5147.17,2.6994479,553,2,0.003616636528028933,0.85,0.011049723146424136,9.657458029974695,0.00038856303,1.1190633224426465,0.2856531049250535,0.45692241552969387,0.1427346757705329,1.4999999999999984,2.0,0.0,0.0,0.0,64.0,1,304
686,0,20,521.99,5.6850486,545,52,0.09541284403669725,0.17753623188405795,0.0499999750000125,6.499996750001625,0.004789364,1.1072733659431309,0.2192513368983957,0.47027024485025704,0.1945945840759684,0.0,0.0,0.0,0.0,0.0,651.0,0,313
687,0,60,2987.22,2.9315495,645,1,0.0015503875968992248,0.4616564417177914,0.14999997500000417,17.283330452778255,0.0063771666,0.9440709993366376,0.15074626865671642,0.5553064233534647,0.17787742766907752,2.5,2.0,1.0,0.0,0.0,64.0,0,403
688,0,27,3087.54,3.3022058,581,24,0.04130808950086059,0.30952380952380953,0.03703702331962099,32.59258052126648,0.0006477649,1.0277077287487553,0.1556829035339064,0.5167464065383119,0.12822966384469223,-0.5000000000000004,1.0,2.0,0.0,0.0,147.0,1,320
689,0,3,28.96,1.0628344,536,90,0.4925373134328358,0.03867403314917127,0.0,6.666644444518518,0.0,1.279031289570425,0.5,0.49999975000012503,0.0499999750000125,0.0,0.0,0.0,0.0,0.0,651.0,0,343
69,0,162,5166.82,2.5926328,565,6,0.010619469026548672,0.7342657342657343,0.0061728391251333874,11.549382003124567,0.00014515698,1.5274956050582131,0.2592734225621415,0.5797933387684908,0.16570991134439375,0.0,3.0,3.0,1.0,0.0,64.0,0,343
690,0,218,3880.44,3.2507274,629,2,0.003179650238473768,0.9025157232704402,0.018348623011531055,5.866972207937055,0.0011725475,0.8110817713461365,0.28330084470435346,0.5816525661571076,0.19778789721673457,3.9999999999999996,3.0,1.0,0.0,0.0,64.0,1,318
691,0,47,2266.84,2.7638557,617,18,0.029173419773095625,0.4150641025641026,0.0,16.82978365323752,0.0,1.0830940836396303,0.4616171954964176,0.5138461485759369,0.15999999835897438,1.0000000000000002,3.0,0.0,0.0,0.0,64.0,0,439
692,0,91,3046.22,2.131997,575,11,0.019130434782608695,0.8058419243986255,0.07692306846999247,12.934064512740163,0.001756275,0.5497074986762516,0.33279483037156704,0.37459546622495576,0.11165048453357214,-1.0000000000000004,3.0,1.0,0.0,0.0,64.0,1,335
693,1,205,6108.03,2.9595277,644,10,0.015527950310559006,0.8387096774193549,0.034146339797739525,10.1219507257585,0.0013261233,1.0828629809387198,0.2521350142334282,0.5018314997890455,0.17053316983909983,-0.5000000000000014,4.0,3.0,2.0,2.0,5.0,1,359
694,0,144,1668.15,2.7957575,569,1,0.0017574692442882249,0.546875,0.0,4.229166372974557,0.0,2.5774138478260524,0.42090784044016505,0.5848275781403093,0.15586206681569564,3.5,2.0,0.0,0.0,0.0,147.0,0,297
695,0,162,6468.05,2.590968,536,2,0.0037313432835820895,0.8895027624309393,0.03703703475080032,13.283949797287049,0.0009585578,0.7430481619531476,0.36771761480466075,0.5061728377703263,0.15946502002926946,2.4999999999999982,3.0,3.0,2.0,0.0,36.0,1,396
696,0,231,11110.72,3.0121152,537,1,0.00186219739292365,0.9779411764705883,0.09523809111523415,14.567098936489224,0.0037837334,0.6637934131422886,0.3053555355535554,0.5355695620540982,0.17221972045875797,1.4999999999999978,2.0,0.0,0.0,0.0,64.0,1,31742
697,0,46,2196.8,1.7522892,590,33,0.05593220338983051,0.4221105527638191,0.021739125708885716,17.934778709830713,0.00056900945,0.9209863346057328,0.3106694560669456,0.3700209604819606,0.1174004180565994,-0.5000000000000002,2.0,2.0,0.0,1.0,27.0,0,334
698,0,116,1005.55,1.8859613,646,9,0.01393188854489164,0.5788667687595712,0.017241377824019154,4.146551366676606,0.0019889614,1.4321756043238372,0.27692307692307694,0.5471698019353379,0.15951972282127405,0.9999999999999996,3.0,0.0,0.0,0.0,239.0,0,433
699,0,83,7462.15,3.2241352,591,14,0.023688663282571912,0.7023411371237458,0.09638553055596016,24.951804222674188,0.0023706304,0.7395679939319488,0.10187185025197984,0.4733429377761421,0.11779538862465637,0.49999999999999994,4.0,1.0,1.0,1.0,27.0,1,408
7,0,47,2626.9,2.1887379,628,7,0.011146496815286623,0.462992125984252,0.1276595473064793,20.82978280217387,0.0043777837,0.9197316906772256,0.3964794635373009,0.4290512138618706,0.09655751388280845,0.9999999999999992,1.0,3.0,0.0,0.0,64.0,1,359
70,0,29,73.409996,2.5832236,643,2,0.003110419906687403,0.19384615384615383,0.0,1.4827581093937554,0.0,1.1895993189457115,0.125,0.17391300567108572,0.06521737712665714,2.0000000000000004,0.0,0.0,0.0,0.0,651.0,0,380
700,0,29,2354.84,4.4362183,637,2,0.0031397174254317113,0.25,0.06896549346017466,22.03447516052581,0.0012484924,1.4295410757614657,0.28600823045267487,0.6453608180890638,0.20721649270910833,1.0000000000000002,1.0,1.0,0.0,0.0,174.0,0,408
701,0,32,2076.55,3.8670254,548,4,0.0072992700729927005,0.3153153153153153,0.03124999023437805,16.96874469726728,0.0012039199,1.1877915191613986,0.3172932330827068,0.482654593021801,0.15233785592250595,1.9999999999999998,0.0,0.0,0.0,0.0,651.0,0,311
702,0,210,6227.86,2.4548244,574,3,0.005226480836236934,0.9518072289156626,0.023809522675737015,9.652380492743786,0.0009762583,0.6865073230727164,0.4666666666666667,0.5621007787008488,0.18062455578202782,0.4999999999999988,3.0,1.0,0.0,0.0,64.0,0,306
703,0,110,6565.11,2.7746441,580,11,0.01896551724137931,0.8228279386712095,0.01818181652892577,18.06363472148775,0.00054073735,0.6264760533107722,0.20920502092050208,0.43886096968651184,0.14447236120405207,-1.0000000000000009,3.0,4.0,1.0,2.0,5.0,0,422
704,0,7,56.53,1.2499343,538,90,0.23605947955390336,0.08990825688073394,0.0,4.285708163274053,0.0,1.5231460036879014,0.43902439024390244,0.7948715910585663,0.4615383431952966,0.0,0.0,0.0,0.0,0.0,651.0,0,339
705,0,86,1312.28,2.2880547,575,3,0.0052173913043478265,0.7577319587628867,0.0,5.325580776095259,0.0,0.8479512345571104,0.3667711598746082,0.5424528216595469,0.17610062616193986,0.4999999999999988,2.0,1.0,0.0,0.0,64.0,0,402
706,0,103,3171.77,2.4664931,631,4,0.006339144215530904,0.6692789968652038,0.009708736921481852,10.621358192101146,0.00017340475,0.9301251207531434,0.29977289931869794,0.5534495788214588,0.1872630766697265,-1.5000000000000024,4.0,2.0,0.0,1.0,27.0,1,343
707,0,338,13574.71,4.5921893,548,1,0.0018248175182481751,0.9585585585585585,0.014792898970624292,10.914200860526602,0.00061143114,0.7992572326379478,0.29691937950622677,0.5532240425066142,0.1289617483519962,-5.500000000000009,3.0,4.0,1.0,2.0,5.0,1,429
708,0,60,2382.91,2.5187476,635,13,0.02047244094488189,0.5342679127725857,0.0,13.683331052778158,0.0,0.724015791820304,0.353887399463807,0.444941804432034,0.1665174559846244,0.9999999999999999,3.0,1.0,0.0,0.0,64.0,1,402
709,0,141,4787.93,2.5653794,605,7,0.011570247933884297,0.7777777777777778,0.03546099039283756,13.79432526281381,0.0025564283,1.0770488195610608,0.24724648689707557,0.5359178999014903,0.2698593680355022,-4.7475133497774e-16,3.0,3.0,2.0,0.0,36.0,0,427
71,0,81,3074.96,9.254399,588,3,0.00510204081632653,0.6705882352941176,0.12345677488187964,7.39506081542459,0.011300961,0.7725320788812944,0.24819277108433735,0.5265700419496372,0.21980676063035315,0.0,2.0,0.0,0.0,0.0,64.0,1,311
710,0,191,3091.06,1.7004395,627,2,0.003189792663476874,0.9274447949526814,0.1151832400427623,7.047120049889003,0.007741681,0.7627727240886015,0.24002382370458605,0.5652951665754612,0.13059033911395146,0.499999999999999,5.0,2.0,0.0,1.0,27.0,0,401
711,0,29,351.69,3.6944325,621,2,0.00322061191626409,0.24522292993630576,0.0,3.6551711533892575,0.0,1.8236961769608813,0.18518518518518517,0.6240601034541275,0.15037592854316326,2.4999999999999996,0.0,0.0,0.0,0.0,651.0,0,306
712,0,215,10278.71,2.9919999,616,4,0.006493506493506494,0.9662921348314607,0.12093022693347781,14.846510937371583,0.004858586,0.6383393194289845,0.1429301968805932,0.42747505646591183,0.15323612137826523,-3.0000000000000004,5.0,3.0,2.0,1.0,27.0,1,448
713,0,20,375.3,5.180607,553,1,0.0018083182640144665,0.2125,0.0499999750000125,5.1999974000013,0.006661338,0.9501468332632158,0.3049645390070922,0.6618704559805427,0.18705034625537076,0.49999999999999967,0.0,0.0,0.0,0.0,651.0,0,421
714,0,262,3727.19,2.400618,599,1,0.001669449081803005,0.9702970297029703,0.08396946244391365,5.076335684109326,0.009886805,0.6873029220013139,0.302491103202847,0.6825467467384383,0.4243098823494662,-1.89900533991096e-15,4.0,1.0,0.0,0.0,64.0,1,403
715,0,153,3091.29,7.721151,608,4,0.006578947368421052,0.7739837398373983,0.09150326199325085,7.967319740698056,0.009342378,0.8789877251461646,0.19229084537888744,0.6742656699944511,0.3200350709336472,-0.5000000000000013,3.0,0.0,0.0,0.0,64.0,1,354
