household_key,churn_flag,Frequency,Monetary,Basket_Value_Std,customer_lifetime,Recency_Capped,Inactive_Days_Ratio,active_weeks_ratio,promo_usage_ratio,Avg_Items_Per_Basket,Discount_Per_Transaction,IPT_mean,IPT_std,IPT_CV,Private_Brand_Ratio,Display_Responsiveness,Mailer_Responsiveness,Rolling_Freq_Slope,Total_Campaigns_Received,Campaigns_Last_30D,Days_Since_Last_Camp,Camp_Count_TypeA,Camp_Count_TypeB,Camp_Count_TypeC,has_demographic_info,Primary_Store_ID,future_revenue_60d,discounted_future_revenue_60d,future_txn_count_60d,first_future_day,last_future_day,future_active_flag,annual_discount_rate,value_horizon_start_day,value_horizon_end_day
612,0,103,2966.43,2.0571997,563,2,0.0035523978685612,0.7491228070175439,0.0097087378640776,10.941747572815531,0.012135922330097,6.233333333333333,5.815612462553429,0.9329844597928608,0.2682445759368836,0.6780776782220035,0.1895984187649873,1.9999999999999991,3.0,0.0,147.0,2.0,1.0,0.0,0,422,536.74,533.6724553560647,199.0,654.0,711.0,1,0.08,651,711
613,0,6,230.36,1.6270704,633,90,0.1753554502369668,0.065625,0.0,16.5,0.0,104.4,216.11987414395745,2.070113538724349,0.3142857142857143,0.1159420205839115,0.0507246340054613,0.0,0.0,0.0,651.0,0.0,0.0,0.0,0,446,116.95,116.16030727832995,73.0,676.0,700.0,1,0.08,651,711
614,0,106,2462.3,1.2141954,646,4,0.0061919504643962,0.6539050535987748,0.0566037735849056,11.61320754716981,0.0693396262402804,6.356435643564357,9.214753559825509,1.4496707871882883,0.1751570132588974,0.5373864392914994,0.1991614241847559,-9.495026699554801e-16,5.0,1.0,27.0,3.0,2.0,0.0,1,288,290.55,288.73488376310286,153.0,655.0,708.0,1,0.08,651,711
615,0,10,201.52,2.0994153,434,13,0.0299539170506912,0.1428571428571428,0.0,7.7,0.0,46.77777777777778,81.24158076037445,1.736755511960508,0.2568807339449541,0.5140186435496594,0.3177569796488804,1.4999999999999998,0.0,0.0,651.0,0.0,0.0,0.0,0,31742,58.41,58.178697699653156,31.0,652.0,698.0,1,0.08,651,711
616,0,9,458.2,2.2402377,622,46,0.0739549839228295,0.0890302066772655,0.1111111111111111,24.0,0.1111111111111111,82.28571428571429,119.10599521114835,1.447468515894518,0.4201388888888889,0.3006992901853395,0.1118881079759402,-1.0000000000000004,0.0,0.0,651.0,0.0,0.0,0.0,0,678,17.94,17.74811629364428,6.0,702.0,702.0,1,0.08,651,711
617,0,23,1078.79,2.0403523,631,12,0.0190174326465927,0.2304075235109718,0.0434782608695652,18.17391304347826,0.0434782608695652,28.13636363636364,27.245437284320705,0.9683350682089508,0.1690721649484536,0.4492753530170734,0.1532091065588176,0.5,0.0,0.0,651.0,0.0,0.0,0.0,0,374,236.75,236.23821594187297,97.0,653.0,692.0,1,0.08,651,711
618,0,395,5325.39,2.6280131,532,1,0.0018796992481203,0.987012987012987,0.0278481012658227,4.6936708860759495,0.0488101283206215,2.185185185185185,1.6746365914724974,0.7663556110803803,0.4061032863849765,0.5955364111372888,0.172670320388918,0.9999999999999956,5.0,0.0,36.0,3.0,1.0,1.0,0,329,232.97,230.96067631945834,65.0,654.0,710.0,1,0.08,651,711
619,0,5,168.98,2.3640122,593,46,0.0775716694772344,0.0583333333333333,0.0,9.8,0.0,136.75,178.72767925907092,1.306966480361288,0.4285714285714285,0.6533332462222338,0.386666615111118,0.0,0.0,0.0,651.0,0.0,0.0,0.0,0,363,0.0,0.0,0.0,,,0,0.08,651,711
62,0,32,350.06,1.0152906,585,17,0.029059829059829,0.2601351351351351,0.0625,7.40625,0.0328124985098838,21.846153846153847,24.72196158510454,1.131638568638539,0.4924242424242424,0.5267175371481857,0.1412213686556729,-0.5000000000000006,0.0,0.0,651.0,0.0,0.0,0.0,0,33863,9.23,9.195035329179824,8.0,669.0,669.0,1,0.08,651,711
620,1,16,264.41998,3.8864079,549,80,0.145719489981785,0.1888489208633093,0.125,6.4375,0.4312500059604645,31.266666666666666,38.11911156712163,1.2191609608372715,0.221311475409836,0.3833333013888915,0.2999999750000021,-0.5000000000000002,0.0,0.0,651.0,0.0,0.0,0.0,0,367,0.0,0.0,0.0,,,0,0.08,651,711
621,0,120,2705.19,2.842622,558,3,0.0053763440860215,0.8053097345132744,0.025,7.108333333333333,0.0120833327372868,4.7844827586206895,4.2422431197017305,0.8866651772140455,0.3346456692913386,0.4674556166917592,0.1370808664982163,-2.000000000000003,2.0,0.0,64.0,2.0,0.0,0.0,1,304,470.71,468.37135612491056,157.0,652.0,710.0,1,0.08,651,711
622,0,130,2148.06,2.9465504,533,2,0.0037523452157598,0.8166666666666668,0.0307692307692307,4.9,0.0515384637392484,4.5,4.109089361965177,0.9131289401501724,0.2426937738246505,0.6229299283703194,0.2216560481317701,-2.1363810073998297e-15,5.0,0.0,64.0,3.0,2.0,0.0,1,298,218.06999,216.80704432590775,89.0,651.0,710.0,1,0.08,651,711
623,0,109,3559.32,4.6351852,542,13,0.0239852398523985,0.726775956284153,0.036697247706422,8.642201834862385,0.0458715596330275,5.877777777777778,6.372038246176539,1.084087838330499,0.4571766095688127,0.7912477776981208,0.3240685965460166,-0.500000000000001,5.0,0.0,64.0,3.0,0.0,2.0,1,381,24.1,23.969056726645352,11.0,663.0,711.0,1,0.08,651,711
624,0,119,4782.41,2.4874604,625,4,0.0064,0.7642405063291139,0.0252100840336134,14.806722689075633,0.0445378167288644,5.858490566037736,5.037835285772731,0.8599188869209169,0.4643237486687966,0.6408525732118914,0.2728241553363262,-2.1363810073998297e-15,5.0,0.0,64.0,5.0,0.0,0.0,1,370,524.42,522.1123980080763,166.0,655.0,705.0,1,0.08,651,711
625,0,28,934.2,1.9005641,541,20,0.0369685767097966,0.3193430656934306,0.2142857142857142,14.5,0.8864285605294364,19.296296296296298,16.254738515784382,0.8423756477634422,0.2,0.4691848813283324,0.1491053648289192,-2.9671958436108745e-16,0.0,0.0,651.0,0.0,0.0,0.0,0,319,285.69,284.1000250022143,148.0,654.0,709.0,1,0.08,651,711
626,0,24,598.27,1.4158458,639,30,0.0469483568075117,0.2058823529411764,0.0,13.5,0.0,30.45,41.48490530808829,1.362393815571433,0.4186046511627907,0.4299999928333334,0.1116666648055556,0.5000000000000001,0.0,0.0,651.0,0.0,0.0,0.0,0,297,48.9,48.40758393847663,25.0,699.0,699.0,1,0.08,651,711
627,0,40,1451.07,4.4532933,565,10,0.0176991150442477,0.3548951048951049,0.025,9.575,0.0150000005960464,14.605263157894736,23.027057496690787,1.576626280641916,0.1260869565217391,0.3624454069335064,0.1331877700177343,-2.9671958436108745e-16,0.0,0.0,651.0,0.0,0.0,0.0,0,414,218.76,216.51447026174097,52.0,692.0,707.0,1,0.08,651,711
628,0,17,1041.39,3.1364431,631,11,0.0174326465927099,0.1755485893416928,0.0588235294117647,15.941176470588236,0.0588235294117647,38.75,32.799390238234615,0.8464356586807232,0.1376146788990825,0.3907692187455625,0.0738461515739645,0.5,0.0,0.0,651.0,0.0,0.0,0.0,0,356,106.6,105.34869832186114,29.0,707.0,707.0,1,0.08,651,711
629,0,25,352.06,2.0700152,637,21,0.0329670329670329,0.25,0.04,5.36,0.04,26.782608695652176,30.42420764896259,1.1359683679438553,0.1517241379310344,0.2937062731673935,0.0699300650398555,0.5000000000000001,0.0,0.0,651.0,0.0,0.0,0.0,0,358,0.0,0.0,0.0,,,0,0.08,651,711
63,0,29,514.98,5.7767835,566,36,0.0636042402826855,0.3176265270506108,0.0,3.655172413793104,0.0,21.2,15.52685845022532,0.7323986380301386,0.25,0.5362318452005909,0.1884057834488562,0.0,0.0,0.0,651.0,0.0,0.0,0.0,0,311,74.62,74.28505660383115,16.0,657.0,710.0,1,0.08,651,711
630,0,157,5148.1,3.7730103,647,5,0.0077279752704791,0.8134556574923547,0.2038216560509554,10.05095541401274,0.4431847250385649,4.397260273972603,3.364068661513388,0.7650356816648901,0.4881226053639846,0.6434049055084167,0.4290644155327284,0.9999999999999994,6.0,0.0,64.0,4.0,2.0,0.0,1,306,483.1,479.8773266656031,190.0,653.0,711.0,1,0.08,651,711
631,0,380,6808.33,2.8588445,622,2,0.0032154340836012,0.9904610492845788,0.0131578947368421,7.039473684210527,0.0337368413021689,1.907692307692308,1.334757074618117,0.6996673795675877,0.5573202425642506,0.5746893944678145,0.1580468068244819,4.499999999999997,5.0,0.0,64.0,5.0,0.0,0.0,1,389,562.35,559.1359688798681,235.0,651.0,711.0,1,0.08,651,711
632,0,64,2487.95,2.287878,548,46,0.083941605839416,0.5927927927927927,0.234375,14.78125,0.6962500214576721,8.229508196721312,6.97470057331723,0.8475223465811147,0.3260273972602739,0.498627625813105,0.212259833373652,-1.0000000000000004,2.0,0.0,64.0,2.0,0.0,0.0,0,422,508.13998,504.8200600942729,211.0,654.0,704.0,1,0.08,651,711
633,0,117,4620.06,3.1389072,541,5,0.0092421441774491,0.7281021897810218,0.3076923076923077,13.307692307692308,0.8924786168285924,5.763440860215054,4.893202582159399,0.8490056913536029,0.2590597453476983,0.6362745066849289,0.1946078421832948,-7.121270024666099e-16,2.0,0.0,64.0,2.0,0.0,0.0,0,321,325.76,323.71359748729753,105.0,653.0,711.0,1,0.08,651,711
634,1,34,1555.15,2.6602607,467,90,0.3897216274089936,0.3544303797468355,0.0,13.735294117647058,0.0,8.90625,13.963915189493054,1.5678764362923443,0.1739130434782608,0.5896607336080657,0.1389337618912154,0.0,3.0,0.0,147.0,2.0,1.0,0.0,0,396,0.0,0.0,0.0,,,0,0.08,651,711
635,0,32,320.85,1.3887911,618,26,0.0420711974110032,0.2576,0.0,4.25,0.0,20.41379310344828,39.85914238323617,1.9525583832295907,0.2275862068965517,0.3216782991833357,0.3216782991833357,0.5000000000000001,1.0,0.0,328.0,1.0,0.0,0.0,0,31742,42.05,42.01454861659488,9.0,655.0,655.0,1,0.08,651,711
636,0,197,7754.55,2.29292,584,5,0.0085616438356164,0.9593908629441624,0.0507614213197969,15.9746192893401,0.0585786800094062,3.2711864406779663,1.9728023602333749,0.6030828157249111,0.5098983413590155,0.6117751996221674,0.2037466544090158,-2.500000000000002,9.0,1.0,27.0,3.0,5.0,1.0,0,300,1059.33,1052.3282862086112,358.0,659.0,710.0,1,0.08,651,711
637,0,102,2398.42,2.2245405,621,3,0.0048309178743961,0.6130573248407644,0.0490196078431372,8.764705882352942,0.0642156881444594,7.357142857142857,9.537046165858031,1.2962957751514943,0.2330383480825958,0.6720827129092858,0.2680945327319458,-1.0000000000000029,7.0,0.0,64.0,3.0,4.0,0.0,0,364,100.62,100.1950768115228,37.0,652.0,708.0,1,0.08,651,711
638,0,107,5901.8,2.4092686,534,2,0.0037453183520599,0.7892791127541589,0.0747663551401869,18.074766355140188,0.0941121466806001,5.32,4.034898268903943,0.7584380985945408,0.205955334987593,0.5405629116698555,0.171357615184778,-2.0000000000000018,4.0,1.0,27.0,3.0,1.0,0.0,0,361,590.22,586.7311035788977,199.0,658.0,699.0,1,0.08,651,711
639,1,78,759.83,2.2777128,587,31,0.0528109028960817,0.4242424242424242,0.0,3.743589743589744,0.0,8.553846153846154,24.77210551282352,2.8960161437464667,0.4282051282051282,0.6778350340764167,0.1005154613269211,-5.000000000000003,1.0,0.0,64.0,1.0,0.0,0.0,0,446,0.0,0.0,0.0,,,0,0.08,651,711
64,0,225,3308.3,11.818044,641,2,0.0031201248049922,0.712962962962963,0.0088888888888888,5.2444444444444445,0.004666666454739,3.6514285714285712,10.446287671147791,2.8608690703129747,0.3149309912170639,0.5119346701511641,0.1256281399143961,2.4999999999999973,4.0,0.0,48.0,3.0,1.0,0.0,0,340,609.51,605.4429073494824,217.0,653.0,711.0,1,0.08,651,711
640,0,73,1928.5,2.4307752,588,90,0.3027210884353741,0.4941176470588235,0.0410958904109589,11.52054794520548,0.0616438356164383,6.507936507936508,6.897575581255311,1.0598697412223117,0.4269119070667957,0.5790494609209558,0.2192046535479665,0.0,3.0,0.0,64.0,3.0,0.0,0.0,0,356,111.49,111.16072630373287,53.0,660.0,680.0,1,0.08,651,711
641,0,315,11898.27,2.6363602,621,2,0.003220611916264,0.9585987261146498,0.0571428571428571,12.365079365079366,0.0815873040093315,2.371647509578544,1.9144693898057996,0.8072284392133882,0.2546239210850801,0.4860197358428871,0.18544407856611,-2.84850800986644e-15,9.0,0.0,36.0,5.0,2.0,2.0,0,374,1198.74,1191.5702925455846,400.0,651.0,709.0,1,0.08,651,711
642,1,63,2182.03,2.514795,611,64,0.1047463175122749,0.5097087378640777,0.0158730158730158,11.158730158730158,0.0079365079365079,9.43103448275862,11.592665662248905,1.2292027339540232,0.164257555847569,0.3794466353169086,0.0948616588292271,-1.0000000000000004,7.0,0.0,64.0,4.0,3.0,0.0,0,391,0.0,0.0,0.0,,,0,0.08,651,711
643,0,24,1147.85,1.9810814,565,39,0.0690265486725663,0.256993006993007,0.1666666666666666,18.95833333333333,0.371666669845581,23.90909090909091,31.158441630615684,1.303204237963142,0.3902759526938239,0.7088273951406141,0.4308300338494066,-0.5000000000000002,0.0,0.0,651.0,0.0,0.0,0.0,0,322,213.98999,212.4070087328884,83.0,657.0,704.0,1,0.08,651,711
644,0,185,3247.18,3.6989818,558,3,0.0053763440860215,0.8920353982300886,0.0702702702702702,8.54054054054054,0.0923783792031777,3.2840236686390534,2.531194504277393,0.7707577813373494,0.1977077363896848,0.3557085464388494,0.1462994828095268,-0.5000000000000021,6.0,1.0,27.0,3.0,3.0,0.0,1,335,180.58,179.47338285006285,114.0,651.0,710.0,1,0.08,651,711
645,1,48,429.06,3.793337,565,90,0.1929203539823009,0.4038461538461538,0.0,3.145833333333333,0.0,10.857142857142858,8.365350804159682,0.7704921275614321,0.3115577889447236,0.6395938761627474,0.2944162287098361,0.0,0.0,0.0,651.0,0.0,0.0,0.0,0,445,0.0,0.0,0.0,,,0,0.08,651,711
646,0,30,1340.91,1.8785532,634,31,0.0488958990536277,0.2839313572542902,0.0666666666666666,20.466666666666665,0.1666666666666666,21.535714285714285,22.285158892821627,1.0347996007547553,0.3680738786279683,0.6124338543328856,0.2407407375563394,0.0,1.0,0.0,64.0,1.0,0.0,0.0,0,408,81.06,80.39615763964817,46.0,690.0,690.0,1,0.08,651,711
647,0,93,4332.79,2.9194582,589,7,0.0118845500848896,0.6812080536912752,0.1827956989247312,15.064516129032258,0.6533333152853033,6.689655172413793,5.735062183778336,0.8573018284125852,0.210587550901687,0.6051252148798765,0.248689573391441,1.4999999999999996,9.0,0.0,36.0,3.0,4.0,2.0,1,343,1054.66,1047.9699833951163,301.0,653.0,711.0,1,0.08,651,711
648,0,59,1473.61,2.3180745,593,1,0.0016863406408094,0.525,0.0,8.254237288135593,0.0,10.385964912280702,9.8411569912952,0.9475429196019632,0.2667757774140752,0.2824302088270902,0.0935960575764194,2.499999999999999,0.0,0.0,651.0,0.0,0.0,0.0,0,321,436.79,434.0096073963566,148.0,657.0,706.0,1,0.08,651,711
649,1,55,1553.45,2.4230807,536,90,0.1772388059701492,0.3222836095764272,0.0363636363636363,10.454545454545457,0.2390909021550958,13.78125,18.44911812736369,1.338710548045947,0.3104212860310421,0.6255555486049383,0.2077777754691358,0.0,0.0,0.0,651.0,0.0,0.0,0.0,0,295,0.0,0.0,0.0,,,0,0.08,651,711
65,1,118,1992.48,5.768693,615,7,0.0113821138211382,0.6977491961414791,0.0254237288135593,4.322033898305085,0.0908474598900746,6.468085106382978,6.45197665412447,0.9975080062996288,0.1818181818181818,0.5215146209722097,0.1342512885671034,-3.000000000000004,6.0,0.0,64.0,3.0,3.0,0.0,0,31862,49.69,49.48549567175469,17.0,669.0,671.0,1,0.08,651,711
650,0,73,1356.38,2.078991,645,9,0.013953488372093,0.5153374233128835,0.0273972602739726,7.643835616438356,0.0164383568175851,9.784615384615384,10.29030537036606,1.0516810778004613,0.2209131075110456,0.347119640367509,0.1536189046732806,0.5,4.0,0.0,147.0,4.0,0.0,0.0,0,563,59.27,59.003492846667754,25.0,656.0,695.0,1,0.08,651,711
651,0,8,370.53,1.8400003,577,90,0.2079722703639514,0.0839041095890411,0.0,17.5,0.0,76.16666666666667,79.353428827409,1.041839191365651,0.3771929824561403,0.5619468777899611,0.4469026350928037,0.0,0.0,0.0,651.0,0.0,0.0,0.0,0,403,0.0,0.0,0.0,,,0,0.08,651,711
652,0,40,1468.59,1.3452954,577,10,0.0173310225303292,0.4434931506849315,0.075,18.175,0.0300000011920928,15.75,10.338209295065148,0.6563938241985338,0.2255729794933655,0.5659008395900745,0.1692865759457487,-0.5000000000000004,0.0,0.0,651.0,0.0,0.0,0.0,0,424,331.5,329.71633224945674,146.0,654.0,711.0,1,0.08,651,711
653,0,175,8511.95,2.905531,561,9,0.0160427807486631,0.8380281690140845,0.0114285714285714,16.53142857142857,0.0285714285714285,3.4074074074074074,3.8954593021366777,1.1432292661498742,0.4308160162189559,0.5205375240351482,0.1688640969349287,-2.0000000000000018,8.0,0.0,90.0,2.0,5.0,1.0,0,31742,500.16998,496.9308183607577,146.0,655.0,702.0,1,0.08,651,711
654,0,133,2083.3,2.5912826,617,3,0.0048622366288492,0.7740384615384616,0.0451127819548872,6.390977443609023,0.0342105277498861,5.159663865546219,5.80908580175554,1.125862981485279,0.3491755577109602,0.6219630648983181,0.2332361493368693,1.499999999999999,2.0,0.0,328.0,2.0,0.0,0.0,0,304,226.78,225.01352907612593,66.0,656.0,707.0,1,0.08,651,711
655,0,42,1390.87,2.1753128,633,2,0.0031595576619273,0.2953125,0.0952380952380952,13.738095238095235,0.2983333496820359,18.02857142857143,17.86795638975589,0.991090533692186,0.2191977077363897,0.4051724079716608,0.1681034458605826,3.0,0.0,0.0,651.0,0.0,0.0,0.0,0,289,300.15,299.3218440200016,85.0,653.0,710.0,1,0.08,651,711
656,1,87,4896.88,2.4119627,598,20,0.0334448160535117,0.5785123966942148,0.0229885057471264,18.67816091954023,0.057471264367816,7.135802469135802,8.189555980667928,1.1476697315252935,0.1417676087931808,0.5478221798481266,0.1504265821714118,-1.0000000000000002,5.0,0.0,64.0,2.0,3.0,0.0,0,354,33.35,33.32891081605814,10.0,654.0,654.0,1,0.08,651,711
657,0,18,108.86,1.5049822,574,74,0.1289198606271777,0.2048192771084337,0.0,2.111111111111111,0.0,29.41176470588235,17.930626116819692,0.6096410806939021,0.2608695652173913,0.249999943181831,0.0,-0.5000000000000002,0.0,0.0,651.0,0.0,0.0,0.0,0,346,10.940001,10.831538142066766,5.0,690.0,703.0,1,0.08,651,711
658,0,44,1025.24,2.2300084,554,4,0.0072202166064981,0.374331550802139,0.0,8.818181818181818,0.0,14.473684210526317,14.904628053430091,1.0297735903934166,0.2518115942028985,0.5927272619504135,0.2145454506446281,0.9999999999999996,0.0,0.0,651.0,0.0,0.0,0.0,0,421,27.24,27.05330645531403,16.0,663.0,703.0,1,0.08,651,711
659,0,30,717.83,1.8343791,637,10,0.0156985871271585,0.2717391304347826,0.0,9.233333333333333,0.0,22.392857142857142,34.3018618280076,1.5318208967693168,0.1331168831168831,0.4248365874236409,0.1535947662223932,0.4999999999999999,0.0,0.0,651.0,0.0,0.0,0.0,0,400,43.06,42.7674757578625,16.0,675.0,685.0,1,0.08,651,711
66,0,28,363.68,2.2260797,533,41,0.0769230769230769,0.2203703703703703,0.0,5.928571428571429,0.0,23.428571428571427,31.555619830026203,1.346885637367005,0.3289473684210526,0.6548672276607421,0.2610619353512418,-0.5000000000000002,0.0,0.0,651.0,0.0,0.0,0.0,0,441,32.27,32.03948428948306,16.0,685.0,685.0,1,0.08,651,711
660,0,129,6607.33,2.836647,538,2,0.0037174721189591,0.7834862385321101,0.0465116279069767,14.891472868217054,0.1196124054664789,4.701754385964913,4.263302605642893,0.9067452674509046,0.1374106433677522,0.5151033365854398,0.1526232108401303,1.9999999999999996,9.0,1.0,27.0,3.0,4.0,2.0,1,380,843.21,836.7517734397812,230.0,652.0,709.0,1,0.08,651,711
661,0,348,7801.09,5.6384597,551,2,0.0036297640653357,0.9910394265232976,0.0028735632183908,4.620689655172414,0.0014367816091954,1.811881188118812,1.1512694227895737,0.635396557110515,0.2607823470411233,0.5466867442435405,0.0968875497144199,0.9999999999999976,5.0,0.0,64.0,3.0,2.0,0.0,1,427,451.24,448.2408694141326,129.0,653.0,710.0,1,0.08,651,711
662,0,36,1268.38,3.1882918,581,14,0.0240963855421686,0.3928571428571428,0.0555555555555555,9.77777777777778,0.0555555555555555,16.676470588235293,20.11741381691312,1.2063344966866263,0.3661670235546038,0.6774193402705518,0.1806451574054804,0.4999999999999999,1.0,0.0,64.0,1.0,0.0,0.0,0,356,113.35,112.47455358467032,35.0,678.0,693.0,1,0.08,651,711
663,0,91,2767.82,4.030254,536,2,0.003731343283582,0.6961325966850829,0.1428571428571428,12.384615384615383,0.4723076872773223,6.846153846153846,5.091569102356948,0.7437112544739016,0.3833762886597938,0.6883870923329866,0.2948387077752341,-9.495026699554801e-16,5.0,0.0,64.0,3.0,2.0,0.0,0,427,356.2,354.08022170078283,174.0,659.0,709.0,1,0.08,651,711
664,0,30,926.9,1.3025997,534,2,0.0037453183520599,0.3364140480591497,0.0333333333333333,16.166666666666668,0.1416666666666666,19.703703703703702,14.44303083155124,0.7330105912387667,0.2762063227953411,0.64607678387184,0.1686143544471727,0.4999999999999998,0.0,0.0,651.0,0.0,0.0,0.0,0,424,68.18,67.60738194738826,33.0,691.0,691.0,1,0.08,651,711
665,0,33,623.17,2.9841988,619,11,0.0177705977382875,0.268370607028754,0.0303030303030303,5.484848484848484,0.0303030303030303,19.61290322580645,20.27589277829682,1.033803216526652,0.2937062937062937,0.4049295632067055,0.073943659368181,0.5,1.0,0.0,427.0,1.0,0.0,0.0,0,297,92.81,91.9129401558783,19.0,683.0,710.0,1,0.08,651,711
666,0,84,817.77997,1.9683298,568,22,0.0387323943661971,0.5721739130434783,0.0,4.071428571428571,0.0,8.029411764705882,8.361194280607794,1.041319602534799,0.3193473193473193,0.5667447174064469,0.1615925020704332,-0.5000000000000021,0.0,0.0,651.0,0.0,0.0,0.0,0,289,202.92,201.260976021471,89.0,651.0,709.0,1,0.08,651,711
667,0,50,749.08,1.6911207,546,9,0.0164835164835164,0.4556962025316455,0.06,7.38,0.0659999990463256,11.1875,20.41969871826421,1.8252228349529265,0.3818181818181818,0.5936072923833952,0.3173515909280459,-1.0000000000000009,0.0,0.0,651.0,0.0,0.0,0.0,0,389,258.91998,257.7141953767393,114.0,651.0,708.0,1,0.08,651,711
668,0,50,1003.52,1.8241445,565,9,0.015929203539823,0.4772727272727273,0.06,9.0,0.11,11.829787234042554,11.725704111492334,0.991200768661472,0.5504587155963303,0.6625766769543455,0.3588957000169371,1.0,0.0,0.0,651.0,0.0,0.0,0.0,0,410,146.23,145.0444347562057,62.0,652.0,711.0,1,0.08,651,711
669,0,101,8178.43,5.7643127,626,1,0.0015974440894568,0.7519747235387045,0.0198019801980198,19.603960396039604,0.0123762376237623,6.510416666666667,4.85797183512597,0.7461833277377576,0.1649135987978963,0.4154135322728814,0.1067669168918536,-1.6616296724220897e-15,7.0,2.0,5.0,4.0,2.0,1.0,0,450,842.25,836.577307999246,206.0,653.0,706.0,1,0.08,651,711
67,0,161,7322.65,3.289375,548,4,0.0072992700729927,0.9207207207207206,0.3788819875776397,13.782608695652174,1.0644099075601707,3.7260273972602738,2.882816027345497,0.7736948720550172,0.2188736681887367,0.6320438603958457,0.2872372820979674,0.999999999999997,7.0,2.0,5.0,3.0,4.0,0.0,1,391,1450.12,1444.1011329192584,471.0,651.0,709.0,1,0.08,651,711
670,0,153,4336.84,2.2667177,622,4,0.0064308681672025,0.8569157392686804,0.2156862745098039,10.045751633986928,0.3084967370126761,4.2620689655172415,3.5158780507055334,0.8249209081180997,0.2358540454785827,0.4711487534613618,0.2022233975530789,-3.0000000000000013,4.0,1.0,27.0,3.0,1.0,0.0,1,304,676.02997,670.4155284884492,215.0,672.0,708.0,1,0.08,651,711
671,1,93,3978.48,5.118024,574,3,0.0052264808362369,0.7469879518072289,0.053763440860215,9.655913978494624,0.0817204342093519,6.415730337078652,4.23676814212106,0.6603708877735275,0.3333333333333333,0.715170274209472,0.2334365310623125,2.0,3.0,0.0,64.0,3.0,0.0,0.0,1,362,47.62,47.34472613387669,17.0,654.0,694.0,1,0.08,651,711
672,0,96,1994.08,1.9594399,584,3,0.0051369863013698,0.6751269035532995,0.0625,9.291666666666666,0.125,6.602272727272728,6.285432478517789,0.9520089850975192,0.5263157894736842,0.6421780411220567,0.2497839217823343,1.4999999999999991,1.0,0.0,147.0,1.0,0.0,0.0,1,403,605.06,600.8782635937376,241.0,658.0,710.0,1,0.08,651,711
673,0,43,484.94,3.4423182,630,9,0.0142857142857142,0.3186813186813186,0.0232558139534883,3.302325581395349,0.0209302320036777,17.25,22.464416306683777,1.3022842483386257,0.2843601895734597,0.6794258048121624,0.1339712854559193,-2.000000000000002,0.0,0.0,651.0,0.0,0.0,0.0,0,313,219.67,217.79450160530746,71.0,667.0,711.0,1,0.08,651,711
674,0,126,4314.89,2.2375624,618,9,0.0145631067961165,0.6384,0.0158730158730158,12.571428571428571,0.0099206349206349,6.410526315789474,6.56634672359851,1.024305362318168,0.2182716049382716,0.550173007661033,0.1497775573416828,-3.000000000000002,9.0,1.0,27.0,4.0,3.0,2.0,0,292,412.68,410.2973926840921,139.0,654.0,711.0,1,0.08,651,711
675,0,132,2944.23,2.414118,548,2,0.0036496350364963,0.8828828828828829,0.0833333333333333,8.234848484848484,0.1090909062009869,4.512396694214876,3.2380953827812085,0.7175983022391585,0.2389891696750902,0.6095444641392302,0.1641359351833989,-7.121270024666099e-16,3.0,0.0,147.0,2.0,1.0,0.0,1,372,572.75,568.7093514737126,221.0,654.0,711.0,1,0.08,651,711
676,0,340,9582.5,2.8957386,642,1,0.0015576323987538,0.8412942989214176,0.0205882352941176,9.729411764705882,0.0433529405032887,2.356617647058824,3.8612504371171807,1.6384643717204088,0.2921095666394113,0.659918199059472,0.1537832307693594,1.999999999999997,13.0,1.0,27.0,4.0,6.0,3.0,0,364,1152.36,1145.3962883567956,364.0,651.0,708.0,1,0.08,651,711
677,0,42,1516.69,2.4995327,555,79,0.1423423423423423,0.4234875444839857,0.0238095238095238,12.452380952380953,0.0238095238095238,12.526315789473683,9.860477599598124,0.787180356420574,0.2324492979719188,0.5023474099789138,0.1236306709916953,-0.5000000000000002,0.0,0.0,651.0,0.0,0.0,0.0,0,380,82.31,81.75620279497426,18.0,654.0,710.0,1,0.08,651,711
678,1,47,260.25,1.6918012,562,90,0.1903914590747331,0.3690685413005272,0.0,2.702127659574468,0.0,10.833333333333334,13.616554964663091,1.2569116057428031,0.2514619883040935,0.3609467242043358,0.4082839995098225,0.0,0.0,0.0,651.0,0.0,0.0,0.0,0,380,0.0,0.0,0.0,,,0,0.08,651,711
679,0,254,6265.82,6.1949415,633,2,0.0031595576619273,0.8203125,0.0708661417322834,7.251968503937008,0.254645670492818,3.626436781609196,4.777547676011029,1.3174183887764224,0.1469258589511754,0.4647058802501996,0.1076923072050121,0.499999999999999,8.0,2.0,5.0,4.0,3.0,1.0,0,447,168.95999,167.19423898272927,38.0,655.0,709.0,1,0.08,651,711
68,0,500,4131.38,2.2583861,646,1,0.001547987616099,0.9647779479326186,0.042,3.972,0.0605,2.263157894736842,2.117385410949691,0.9355847685334444,0.2782572955199342,0.6733854353213268,0.2122583290322569,6.999999999999999,10.0,2.0,5.0,4.0,5.0,1.0,0,32004,307.6,305.953788467166,175.0,653.0,706.0,1,0.08,651,711
